UF,anomes,ibge,cadunico_tot_fam,cadunico_tot_pes,cadunico_tot_fam_rpc_ate_meio_sm,cadunico_tot_pes_rpc_ate_meio_sm,cadunico_tot_fam_pob,cadunico_tot_pes_pob,cadunico_tot_fam_ext_pob,cadunico_tot_pes_ext_pob,cadunico_tot_fam_pob_e_ext_pob,cadunico_tot_pes_pob_e_ext_pob
GO,202001,128198764,845036,2160934,601784,1775799,130778,419550.0,234928.0,690316.0,365706.0,1109866.0
GO,202002,128198764,815394,2082925,579711,1713752,126209,404767.0,233842.0,687845.0,360051.0,1092612.0
GO,202003,128198764,827442,2109594,587658,1731059,127210,407192.0,235984.0,693292.0,363194.0,1100484.0
GO,202004,128198764,830455,2115002,589663,1734909,127595,407974.0,236827.0,694521.0,364422.0,1102495.0
GO,202005,128198764,835521,2124658,593810,1743230,128102,408441.0,239038.0,699095.0,367140.0,1107536.0
GO,202006,128198764,840444,2134284,597612,1751020,128806,409825.0,240680.0,702248.0,369486.0,1112073.0
GO,202007,128198764,844276,2141214,600511,1756475,129258,410546.0,241816.0,704281.0,371074.0,1114827.0
GO,202008,128198764,849165,2150483,604232,1763843,129928,411744.0,243244.0,706966.0,373172.0,1118710.0
GO,202009,128198764,853685,2158359,607450,1769698,130546,412535.0,244154.0,708084.0,374700.0,1120619.0
GO,202010,128198764,862250,2175146,613081,1781425,131334,413701.0,245794.0,711075.0,377128.0,1124776.0
GO,202011,128198764,822343,2076929,587453,1707137,125355,395008.0,240701.0,697527.0,366056.0,1092535.0
GO,202012,128198764,828697,2089803,591893,1716672,126011,396256.0,242323.0,700950.0,368334.0,1097206.0
GO,202105,128198764,872412,2176730,630488,1800165,131122,403602.0,258066.0,735730.0,389188.0,1139332.0
GO,202106,128198764,883682,2199746,637338,1814653,132295,405585.0,260083.0,739286.0,392378.0,1144871.0
GO,202107,128198764,897047,2226035,646066,1832803,133869,408194.0,262526.0,743538.0,396395.0,1151732.0
GO,202108,128198764,906181,2244267,652064,1845662,134967,410069.0,264233.0,746730.0,399200.0,1156799.0
GO,202109,128198764,915764,2264309,658692,1860794,136261,412320.0,266058.0,750529.0,402319.0,1162849.0
GO,202110,128198764,929028,2290756,667389,1879836,138076,415963.0,267827.0,752953.0,405903.0,1168916.0
GO,202111,128198764,956916,2346814,689024,1925465,143429,426231.0,275124.0,767211.0,418553.0,1193442.0
GO,202112,128198764,973496,2380362,701960,1953060,146903,433561.0,278662.0,773504.0,425565.0,1207065.0
MA,201401,45710321,1466172,4670513,1358139,4526424,171588,579298.0,1045725.0,3561975.0,1217313.0,4141273.0
MA,201402,45710321,1473763,4678264,1362588,4529965,172868,581531.0,1045563.0,3554618.0,1218431.0,4136149.0
MA,201403,45710321,1483196,4691245,1367915,4537410,173617,581970.0,1046043.0,3550204.0,1219660.0,4132174.0
MA,201404,45710321,1491941,4703317,1373508,4544967,174306,581934.0,1046986.0,3546365.0,1221292.0,4128299.0
MA,201405,45710321,1499372,4712770,1377787,4549944,162969,536344.0,1077042.0,3637145.0,1240011.0,4173489.0
MA,201406,45710321,1509081,4727070,1383413,4558676,163546,537537.0,1079240.0,3636914.0,1242786.0,4174451.0
MA,201407,45710321,1518782,4742212,1389591,4569409,164186,538673.0,1082887.0,3642208.0,1247073.0,4180881.0
MA,201408,45710321,1531642,4762262,1397434,4583401,164961,540007.0,1087890.0,3650646.0,1252851.0,4190653.0
MA,201409,45710321,1538970,4772278,1402326,4590079,166140,542842.0,1089876.0,3650519.0,1256016.0,4193361.0
MA,201410,45710321,1546235,4788442,1407092,4602711,167252,545908.0,1091983.0,3655975.0,1259235.0,4201883.0
MA,201411,45710321,1553951,4803145,1412210,4613997,168383,548311.0,1094557.0,3661569.0,1262940.0,4209880.0
MA,201412,45710321,1560180,4815046,1415995,4622608,169593,551500.0,1095478.0,3663004.0,1265071.0,4214504.0
MA,201501,45710321,1448255,4498569,1319204,4329811,140311,459338.0,1038888.0,3490145.0,1179199.0,3949483.0
MA,201502,45710321,1454582,4512010,1323622,4340485,141513,461992.0,1040183.0,3493292.0,1181696.0,3955284.0
MA,201503,45710321,1460242,4524172,1327913,4350344,142757,464884.0,1041029.0,3494071.0,1183786.0,3958955.0
MA,201504,45710321,1464593,4533274,1330836,4357332,143691,467415.0,1041395.0,3493360.0,1185086.0,3960775.0
MA,201505,45710321,1469903,4544109,1334292,4365461,143532,466626.0,1042938.0,3495784.0,1186470.0,3962410.0
MA,201506,45710321,1473758,4547458,1335570,4364701,144855,472234.0,1035934.0,3465026.0,1180789.0,3937260.0
MA,201507,45710321,1430903,4428592,1298151,4251513,139590,458337.0,1004443.0,3358487.0,1144033.0,3816824.0
MA,201508,45710321,1436449,4438514,1300543,4256575,142169,467926.0,997640.0,3331329.0,1139809.0,3799255.0
MA,201509,45710321,1440484,4443317,1302047,4257512,144389,476451.0,992360.0,3308955.0,1136749.0,3785406.0
MA,201510,45710321,1444955,4449592,1304085,4260133,146588,484797.0,988587.0,3292178.0,1135175.0,3776975.0
MA,201511,45710321,1449959,4456358,1306900,4263809,147771,487712.0,988246.0,3288266.0,1136017.0,3775978.0
MA,201512,45710321,1456984,4469629,1311201,4273106,148247,487977.0,990306.0,3293260.0,1138553.0,3781237.0
MA,201601,45710321,1425039,4412863,1293909,4240229,144762,480262.0,969648.0,3255741.0,1114410.0,3736003.0
MA,201602,45710321,1432052,4427394,1299490,4252726,143451,476041.0,975286.0,3272155.0,1118737.0,3748196.0
MA,201603,45710321,1441824,4448323,1307200,4270760,141757,469603.0,982914.0,3293917.0,1124671.0,3763520.0
MA,201604,45710321,1453398,4473824,1316351,4292929,140560,465126.0,990307.0,3314654.0,1130867.0,3779780.0
MA,201605,45710321,1466022,4501976,1327138,4318614,140366,463035.0,997180.0,3334126.0,1137546.0,3797161.0
MA,201606,45710321,1477086,4522149,1335643,4334900,138668,468041.0,1019588.0,3398442.0,1158256.0,3866483.0
MA,201607,45710321,1490398,4547629,1346460,4356670,139156,467942.0,1021366.0,3398275.0,1160522.0,3866217.0
MA,201608,45710321,1499596,4563027,1353072,4368014,142451,465821.0,1000190.0,3326506.0,1142641.0,3792327.0
MA,201609,45710321,1509368,4579577,1334989,4330945,143155,467034.0,1002188.0,3327663.0,1145343.0,3794697.0
MA,201610,45710321,1519943,4597376,1338865,4337130,144814,471555.0,1001476.0,3319496.0,1146290.0,3791051.0
MA,201611,45710321,1527109,4610996,1341376,4342601,146785,476798.0,999925.0,3312662.0,1146710.0,3789460.0
MA,201612,45710321,1460571,4456165,1287864,4201304,139899,458073.0,963941.0,3212079.0,1103840.0,3670152.0
MA,201701,45710321,1470690,4476214,1337275,4299164,129930,436844.0,993844.0,3302401.0,1123774.0,3739245.0
MA,201702,45710321,1478968,4491329,1344145,4312293,129425,433704.0,998105.0,3313061.0,1127530.0,3746765.0
MA,201703,45710321,1487228,4507685,1350959,4326674,129169,431146.0,1003875.0,3328150.0,1133044.0,3759296.0
MA,201704,45710321,1497626,4521525,1359026,4337278,128797,426988.0,1011166.0,3340699.0,1139963.0,3767687.0
MA,201705,45710321,1506949,4535301,1365956,4347639,128885,424941.0,1015265.0,3344972.0,1144150.0,3769913.0
MA,201706,45710321,1515282,4543548,1371535,4351780,129375,424768.0,1014790.0,3331022.0,1144165.0,3755790.0
MA,201707,45710321,1524334,4557925,1377904,4362294,130180,425234.0,1017774.0,3334243.0,1147954.0,3759477.0
MA,201708,45710321,1533619,4572603,1384044,4372469,131317,426594.0,1019909.0,3335775.0,1151226.0,3762369.0
MA,201709,45710321,1427067,4324092,1298360,4149436,116894,383111.0,974206.0,3222024.0,1091100.0,3605135.0
MA,201710,45710321,1443840,4353885,1309816,4171935,117740,383709.0,981812.0,3236888.0,1099552.0,3620597.0
MA,201711,45710321,1459223,4381863,1319493,4192338,118178,383549.0,988086.0,3250483.0,1106264.0,3634032.0
MA,201712,45710321,1477575,4413492,1328952,4212650,118242,382553.0,993134.0,3260270.0,1111376.0,3642823.0
MA,201801,45710321,1491832,4436104,1337721,4229263,118601,383752.0,995653.0,3258703.0,1114254.0,3642455.0
MA,201802,45710321,1502860,4456377,1344806,4243925,118900,383430.0,999254.0,3264781.0,1118154.0,3648211.0
MA,201803,45710321,1458936,4355500,1309440,4152194,111518,362235.0,978813.0,3210308.0,1090331.0,3572543.0
MA,201804,45710321,1472288,4380035,1318918,4171120,112066,362615.0,984736.0,3222556.0,1096802.0,3585171.0
MA,201805,45710321,1489843,4413466,1331913,4198148,112800,362345.0,993582.0,3242574.0,1106382.0,3604919.0
MA,201806,45710321,1502035,4436210,1340578,4215811,113845,364507.0,997369.0,3247993.0,1111214.0,3612500.0
MA,201807,45710321,1510878,4448491,1346558,4223907,115587,371406.0,1003492.0,3259602.0,1119079.0,3631008.0
MA,201808,45710321,1448183,4295925,1299143,4091333,108751,349883.0,988276.0,3216167.0,1097027.0,3566050.0
MA,201809,45710321,1461731,4315837,1308478,4105187,110851,354678.0,989481.0,3209453.0,1100332.0,3564131.0
MA,201810,45710321,1481043,4348825,1321302,4128886,114480,362341.0,988228.0,3194083.0,1102708.0,3556424.0
MA,201811,45710321,1501302,4379249,1334910,4150292,116623,367704.0,988411.0,3184399.0,1105034.0,3552103.0
MA,201812,45710321,1467439,4272616,1301413,4043871,111629,353248.0,962393.0,3101610.0,1074022.0,3454858.0
MA,201901,45710321,1489938,4311413,1315882,4075092,109227,346281.0,971011.0,3124783.0,1080238.0,3471064.0
MA,201902,45710321,1504168,4337064,1324464,4092805,109780,346396.0,974311.0,3131501.0,1084091.0,3477897.0
MA,201903,45710321,1514658,4354962,1330933,4105116,110622,348806.0,976099.0,3130728.0,1086721.0,3479534.0
MA,201904,45710321,1497830,4316635,1316217,4068482,107971,340902.0,966217.0,3106170.0,1074188.0,3447072.0
MA,201905,45710321,1507706,4333732,1322741,4080813,108418,341460.0,970429.0,3112778.0,1078847.0,3454238.0
MA,201906,45710321,1518710,4353672,1329577,4095058,108876,341630.0,975104.0,3122372.0,1083980.0,3464002.0
MA,201907,45710321,1527887,4365176,1333650,4099925,109406,342218.0,976545.0,3120871.0,1085951.0,3463089.0
MA,201908,45710321,1541843,4384988,1339320,4108824,110346,343479.0,977438.0,3117101.0,1087784.0,3460580.0
MA,201909,45710321,1499895,4266453,1298987,3993492,104569,325375.0,959362.0,3065776.0,1063931.0,3391151.0
MA,201910,45710321,1515654,4295280,1306865,4011657,105890,328162.0,962154.0,3070754.0,1068044.0,3398916.0
MA,201911,45710321,1527615,4319127,1313088,4027760,106487,328762.0,965565.0,3080353.0,1072052.0,3409115.0
MA,201912,45710321,1540090,4343400,1319783,4044098,106977,329078.0,969097.0,3088980.0,1076074.0,3418058.0
MA,202001,45710321,1547784,4358560,1329186,4064052,107116,328925.0,970957.0,3094136.0,1078073.0,3423061.0
MA,202002,45710321,1495569,4237817,1284819,3955488,101529,312390.0,956082.0,3060764.0,1057611.0,3373154.0
MA,202003,45710321,1505066,4257087,1290695,3968429,101949,312734.0,958357.0,3067686.0,1060306.0,3380420.0
MA,202004,45710321,1508134,4260448,1292574,3970128,102137,312776.0,959641.0,3068622.0,1061778.0,3381398.0
MA,202005,45710321,1510301,4261114,1294398,3970385,102252,312639.0,960969.0,3068483.0,1063221.0,3381122.0
MA,202006,45710321,1513977,4266978,1297350,3975239,102765,313403.0,962270.0,3070003.0,1065035.0,3383406.0
MA,202007,45710321,1519036,4273739,1301008,3979813,104364,318142.0,960005.0,3056971.0,1064369.0,3375113.0
MA,202008,45710321,1525592,4283371,1305106,3985586,106354,323735.0,956291.0,3039560.0,1062645.0,3363295.0
MA,202009,45710321,1530698,4286323,1308620,3986244,107677,326681.0,955952.0,3030489.0,1063629.0,3357170.0
MA,202010,45710321,1537978,4294575,1313707,3991398,109266,329303.0,957766.0,3028951.0,1067032.0,3358254.0
MA,202011,45710321,1489018,4186366,1276273,3899139,105098,317567.0,943543.0,2992728.0,1048641.0,3310295.0
MA,202012,45710321,1495385,4196197,1280943,3906590,106106,318988.0,946416.0,2997494.0,1052522.0,3316482.0
MA,202104,45710321,1527221,4241134,1310322,3951297,108654,315236.0,967516.0,3034928.0,1076170.0,3350164.0
MA,202105,45710321,1531423,4246695,1312800,3954585,109301,314574.0,971570.0,3042200.0,1080871.0,3356774.0
MA,202106,45710321,1537469,4255364,1317647,3961460,110403,315384.0,974043.0,3045088.0,1084446.0,3360472.0
MA,202107,45710321,1548856,4272048,1326018,3974173,112367,317681.0,977972.0,3049830.0,1090339.0,3367511.0
MA,202108,45710321,1556504,4282845,1331300,3981597,113944,319773.0,980361.0,3051892.0,1094305.0,3371665.0
MA,202109,45710321,1564871,4294485,1336579,3988877,115576,322107.0,982535.0,3052957.0,1098111.0,3375064.0
MA,202110,45710321,1574422,4307892,1343120,3998098,117450,324446.0,984779.0,3053750.0,1102229.0,3378196.0
MA,202111,45710321,1595661,4336108,1360207,4020936,123263,333170.0,993099.0,3059258.0,1116362.0,3392428.0
MA,202112,45710321,1610454,4359506,1372842,4041399,127359,339997.0,999457.0,3067929.0,1126816.0,3407926.0
MG,201401,267584156,2753530,8822516,2373721,8122495,661489,2502002.0,961832.0,3219056.0,1623321.0,5721058.0
MG,201402,267584156,2767250,8838991,2377826,8119534,656989,2480848.0,961570.0,3208736.0,1618559.0,5689584.0
MG,201403,267584156,2788124,8870990,2385736,8125760,653068,2459363.0,960194.0,3192762.0,1613262.0,5652125.0
MG,201404,267584156,2807746,8902605,2393315,8134024,650321,2443038.0,959477.0,3180518.0,1609798.0,5623556.0
MG,201405,267584156,2822838,8926678,2399600,8140656,654831,2441347.0,1029561.0,3428128.0,1684392.0,5869475.0
MG,201406,267584156,2842966,8956157,2406315,8144473,652855,2428931.0,1029442.0,3416805.0,1682297.0,5845736.0
MG,201407,267584156,2860139,8984269,2412629,8151310,652080,2422575.0,1029891.0,3409707.0,1681971.0,5832282.0
MG,201408,267584156,2881192,9016728,2420049,8157093,651020,2414569.0,1029459.0,3396354.0,1680479.0,5810923.0
MG,201409,267584156,2894576,9013625,2423147,8134595,649174,2397752.0,1026974.0,3374050.0,1676148.0,5771802.0
MG,201410,267584156,2909368,9054847,2427512,8153875,647720,2395742.0,1027277.0,3372321.0,1674997.0,5768063.0
MG,201411,267584156,2920742,9069966,2430483,8152080,646486,2388497.0,1026385.0,3362437.0,1672871.0,5750934.0
MG,201412,267584156,2932654,9086469,2433547,8151052,644975,2380399.0,1024223.0,3349794.0,1669198.0,5730193.0
MG,201501,267584156,2605341,8011140,2155796,7196716,508376,1899407.0,921175.0,2994676.0,1429551.0,4894083.0
MG,201502,267584156,2623734,8047702,2162933,7210088,507832,1893570.0,919894.0,2985857.0,1427726.0,4879427.0
MG,201503,267584156,2645796,8092261,2172511,7228508,507711,1887342.0,917470.0,2970657.0,1425181.0,4857999.0
MG,201504,267584156,2659727,8118260,2177815,7236794,507362,1882282.0,914805.0,2956105.0,1422167.0,4838387.0
MG,201505,267584156,2675962,8149971,2184925,7249517,505505,1871387.0,911804.0,2938482.0,1417309.0,4809869.0
MG,201506,267584156,2689514,8170392,2187654,7245821,501941,1852298.0,899179.0,2885328.0,1401120.0,4737626.0
MG,201507,267584156,2547302,7710816,2061937,6809948,458819,1682971.0,850975.0,2719153.0,1309794.0,4402124.0
MG,201508,267584156,2567712,7755997,2070520,6829044,458204,1675485.0,844299.0,2690540.0,1302503.0,4366025.0
MG,201509,267584156,2583153,7787854,2077152,6842227,458618,1672819.0,839579.0,2670201.0,1298197.0,4343020.0
MG,201510,267584156,2596930,7814836,2083283,6853489,459194,1672253.0,836617.0,2655711.0,1295811.0,4327964.0
MG,201511,267584156,2608779,7836937,2088718,6862824,459097,1668969.0,836615.0,2652147.0,1295712.0,4321116.0
MG,201512,267584156,2622362,7861767,2094039,6870974,458358,1663685.0,838637.0,2653762.0,1296995.0,4317447.0
MG,201601,267584156,2470597,7487420,2022964,6680134,432257,1576868.0,786963.0,2533699.0,1219220.0,4110567.0
MG,201602,267584156,2483691,7514913,2030247,6696028,431414,1572957.0,793408.0,2550057.0,1224822.0,4123014.0
MG,201603,267584156,2504139,7558711,2042833,6724705,430151,1565199.0,803095.0,2575362.0,1233246.0,4140561.0
MG,201604,267584156,2526161,7608061,2057191,6759280,428814,1557981.0,814079.0,2604232.0,1242893.0,4162213.0
MG,201605,267584156,2542880,7646255,2068304,6786783,428192,1553374.0,822079.0,2626314.0,1250271.0,4179688.0
MG,201606,267584156,2561100,7681810,2076628,6802445,452968,1661366.0,865064.0,2774690.0,1318032.0,4436056.0
MG,201607,267584156,2580056,7722068,2086087,6822498,451187,1650075.0,868226.0,2777744.0,1319413.0,4427819.0
MG,201608,267584156,2595353,7751687,2091637,6830666,424851,1527608.0,823387.0,2610245.0,1248238.0,4137853.0
MG,201609,267584156,2608635,7778452,2010603,6614097,424935,1524260.0,824352.0,2607305.0,1249287.0,4131565.0
MG,201610,267584156,2623393,7805643,2010472,6606261,424635,1518415.0,820634.0,2585148.0,1245269.0,4103563.0
MG,201611,267584156,2633993,7825428,2009529,6599921,425334,1517034.0,817160.0,2569058.0,1242494.0,4086092.0
MG,201612,267584156,2451519,7331872,1867794,6168411,395372,1410417.0,774073.0,2440205.0,1169445.0,3850622.0
MG,201701,267584156,2463370,7356940,1996374,6504589,407889,1479084.0,827594.0,2619380.0,1235483.0,4098464.0
MG,201702,267584156,2481625,7395598,2008568,6531487,407551,1474058.0,836927.0,2643865.0,1244478.0,4117923.0
MG,201703,267584156,2501909,7438838,2022635,6563239,408048,1471834.0,846666.0,2668158.0,1254714.0,4139992.0
MG,201704,267584156,2530444,7496197,2041815,6603590,408317,1466780.0,858530.0,2694538.0,1266847.0,4161318.0
MG,201705,267584156,2553275,7542068,2056631,6633995,408108,1460947.0,864677.0,2702518.0,1272785.0,4163465.0
MG,201706,267584156,2573826,7577840,2068262,6652226,407082,1450535.0,862259.0,2678908.0,1269341.0,4129443.0
MG,201707,267584156,2599031,7627676,2080674,6677141,407366,1446677.0,866800.0,2684336.0,1274166.0,4131013.0
MG,201708,267584156,2622011,7671501,2091383,6697661,407214,1442057.0,871285.0,2690949.0,1278499.0,4133006.0
MG,201709,267584156,2361616,6914911,1886143,6047659,358256,1268341.0,828524.0,2570988.0,1186780.0,3839329.0
MG,201710,267584156,2411833,7016648,1910111,6103733,359570,1269066.0,841842.0,2601412.0,1201412.0,3870478.0
MG,201711,267584156,2456515,7103193,1928503,6146662,359792,1266957.0,852493.0,2626103.0,1212285.0,3893060.0
MG,201712,267584156,2501280,7188750,1943886,6181966,359360,1263243.0,860180.0,2641218.0,1219540.0,3904461.0
MG,201801,267584156,2533118,7251259,1963568,6229105,358722,1258358.0,863771.0,2641924.0,1222493.0,3900282.0
MG,201802,267584156,2557003,7301825,1976655,6257772,358556,1255394.0,870685.0,2654389.0,1229241.0,3909783.0
MG,201803,267584156,2469311,7039210,1902588,6013186,332687,1160886.0,853550.0,2596882.0,1186237.0,3757768.0
MG,201804,267584156,2500680,7108021,1922220,6059468,333633,1160987.0,865108.0,2623487.0,1198741.0,3784474.0
MG,201805,267584156,2540872,7195956,1946192,6116860,333167,1156221.0,881084.0,2662323.0,1214251.0,3818544.0
MG,201806,267584156,2566375,7247793,1959794,6147126,333487,1155196.0,885300.0,2666844.0,1218787.0,3822040.0
MG,201807,267584156,2587911,7287651,1971542,6168623,342798,1191364.0,895848.0,2691707.0,1238646.0,3883071.0
MG,201808,267584156,2423243,6806619,1851556,5777086,323226,1121313.0,884827.0,2655984.0,1208053.0,3777297.0
MG,201809,267584156,2460611,6883883,1871962,5822772,324890,1123064.0,889518.0,2656629.0,1214408.0,3779693.0
MG,201810,267584156,2506952,6981615,1897555,5882421,320944,1101421.0,889185.0,2635930.0,1210129.0,3737351.0
MG,201811,267584156,2538508,7038901,1911157,5908050,321301,1099936.0,892001.0,2631770.0,1213302.0,3731706.0
MG,201812,267584156,2457946,6785762,1837556,5672743,299510,1026325.0,873162.0,2575850.0,1172672.0,3602175.0
